Time step	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty	Uncertainty
751	0.010283	0.011956	0.01087	0.010598	0.010267	0.010276	0.033758
752	0.010284	0.011954	0.010868	0.010597	0.010266	0.010276	0.033663
753	0.010282	0.011952	0.010869	0.010597	0.010265	0.010275	0.033564
754	0.010282	0.01195	0.010869	0.010597	0.010265	0.010276	0.033471
755	0.010284	0.011949	0.010867	0.010596	0.010265	0.010276	0.033369
756	0.010282	0.011948	0.010865	0.010596	0.010266	0.010276	0.033293
757	0.010281	0.011947	0.010864	0.010594	0.010266	0.010278	0.033215
758	0.010282	0.011947	0.010864	0.010594	0.010265	0.010278	0.033115
759	0.010283	0.011947	0.010864	0.010594	0.010265	0.010279	0.033021
760	0.010282	0.011947	0.010864	0.010596	0.010264	0.01028	0.032924
761	0.010282	0.011947	0.010864	0.010597	0.010264	0.010278	0.032845
762	0.010284	0.011945	0.010863	0.010598	0.010263	0.010278	0.032774
763	0.010282	0.011944	0.010862	0.010598	0.010264	0.010279	0.03267
764	0.01028	0.011943	0.010862	0.010597	0.010265	0.010279	0.032584
765	0.01028	0.011942	0.010861	0.010596	0.010264	0.010278	0.032504
766	0.010279	0.011943	0.010862	0.010596	0.010264	0.010278	0.032415
767	0.010279	0.011941	0.010861	0.010594	0.010263	0.010279	0.032328
768	0.010277	0.011941	0.010861	0.010594	0.010263	0.01028	0.03225
769	0.010277	0.01194	0.010861	0.010594	0.010264	0.01028	0.032161
770	0.010277	0.011939	0.01086	0.010592	0.010263	0.01028	0.032074
771	0.010277	0.011937	0.010861	0.010593	0.010264	0.01028	0.031981
772	0.010277	0.011936	0.01086	0.010591	0.010264	0.010279	0.031895
773	0.010277	0.011937	0.010861	0.010592	0.010264	0.01028	0.031791
774	0.010277	0.011935	0.010861	0.010592	0.010263	0.010277	0.031703
775	0.01028	0.011934	0.010861	0.010591	0.010262	0.010276	0.031626
776	0.01028	0.011934	0.01086	0.01059	0.010262	0.010278	0.031543
777	0.01028	0.011934	0.010859	0.010588	0.010263	0.010276	0.031445
778	0.010279	0.011936	0.010858	0.010589	0.010261	0.010277	0.031364
779	0.010279	0.011935	0.010857	0.010588	0.010262	0.010278	0.031287
780	0.01028	0.011935	0.010858	0.010587	0.010263	0.010278	0.031201
781	0.010279	0.011934	0.010857	0.010587	0.010262	0.010277	0.031108
782	0.010279	0.011933	0.010857	0.010586	0.010263	0.010277	0.031015
783	0.010281	0.011931	0.010857	0.010585	0.010263	0.010278	0.030922
784	0.01028	0.011931	0.010855	0.010586	0.010262	0.010279	0.03084
785	0.010279	0.01193	0.010855	0.010586	0.010264	0.010277	0.03076
786	0.010281	0.01193	0.010854	0.010585	0.010263	0.010278	0.030676
787	0.010281	0.011929	0.010854	0.010583	0.010263	0.010278	0.030594
788	0.010281	0.011928	0.010854	0.010583	0.010263	0.010278	0.030509
789	0.01028	0.011927	0.010852	0.010582	0.010262	0.01028	0.030433
790	0.01028	0.011926	0.010852	0.010581	0.010262	0.010279	0.030358
791	0.010278	0.011925	0.01085	0.010581	0.010263	0.010277	0.030271
792	0.010278	0.011924	0.01085	0.010581	0.010264	0.010276	0.030184
793	0.010279	0.011923	0.010849	0.010581	0.010265	0.010274	0.030092
794	0.010279	0.011924	0.010849	0.01058	0.010264	0.010271	0.030004
795	0.010278	0.011923	0.010849	0.01058	0.010265	0.010273	0.029929
796	0.010278	0.011922	0.010849	0.01058	0.010264	0.010272	0.029844
797	0.010279	0.01192	0.010847	0.010578	0.010266	0.01027	0.029775
798	0.010279	0.011919	0.010846	0.010577	0.010265	0.010271	0.029695
799	0.010279	0.011918	0.010844	0.010578	0.010266	0.010271	0.029633
800	0.01028	0.011918	0.010843	0.010579	0.010265	0.01027	0.029551
801	0.01028	0.011916	0.010842	0.010579	0.010264	0.01027	0.029476
802	0.010279	0.011916	0.010842	0.010579	0.010265	0.010269	0.029394
803	0.010278	0.011916	0.010843	0.010576	0.010266	0.010269	0.029311
804	0.010277	0.011915	0.010843	0.010577	0.010265	0.010269	0.029257
805	0.010277	0.011915	0.010842	0.010577	0.010263	0.010268	0.029178
806	0.010277	0.011914	0.01084	0.010575	0.010262	0.010267	0.02912
807	0.010278	0.011913	0.01084	0.010575	0.010263	0.010266	0.029052
808	0.010276	0.011912	0.010839	0.010575	0.010264	0.010266	0.028984
809	0.010275	0.011912	0.010839	0.010575	0.010262	0.010267	0.028925
810	0.010274	0.011911	0.010838	0.010576	0.010262	0.010268	0.028861
811	0.010274	0.01191	0.010838	0.010576	0.010262	0.010269	0.028775
812	0.010275	0.01191	0.010838	0.010574	0.010264	0.010269	0.028706
813	0.010277	0.011911	0.010837	0.010574	0.010263	0.01027	0.028632
814	0.010277	0.011911	0.010837	0.010574	0.010265	0.010272	0.02856
815	0.010277	0.011911	0.010836	0.010573	0.010264	0.010272	0.028487
816	0.010276	0.01191	0.010836	0.010574	0.010263	0.010272	0.028407
817	0.010275	0.011909	0.010836	0.010575	0.010264	0.010271	0.028327
818	0.010275	0.011908	0.010835	0.010575	0.010266	0.010273	0.028259
819	0.010274	0.011908	0.010833	0.010577	0.010268	0.010273	0.028198
820	0.010275	0.011907	0.010833	0.010576	0.010267	0.010271	0.028139
821	0.010277	0.011908	0.010833	0.010576	0.010266	0.010269	0.028068
822	0.010277	0.011908	0.010832	0.010575	0.010264	0.010269	0.027993
823	0.010276	0.011908	0.01083	0.010574	0.010266	0.01027	0.027937
824	0.010277	0.011908	0.01083	0.010574	0.010264	0.01027	0.027863
825	0.010277	0.011909	0.010829	0.010574	0.010266	0.010271	0.027799
826	0.010276	0.011909	0.010828	0.010574	0.010266	0.010273	0.027734
827	0.010277	0.011908	0.010828	0.010574	0.010265	0.010272	0.027677
828	0.010277	0.011907	0.010828	0.010575	0.010264	0.010274	0.027611
829	0.010277	0.011908	0.010828	0.010575	0.010263	0.010273	0.027549
830	0.010276	0.011906	0.010829	0.010574	0.010262	0.010274	0.027484
831	0.010276	0.011906	0.010827	0.010574	0.010262	0.010274	0.027422
832	0.010274	0.011907	0.010828	0.010573	0.010262	0.010274	0.027352
833	0.010275	0.011906	0.010828	0.010573	0.010264	0.010275	0.027293
834	0.010275	0.011905	0.010828	0.010574	0.010263	0.010277	0.027228
835	0.010277	0.011905	0.010826	0.010573	0.010262	0.010276	0.027166
836	0.010275	0.011904	0.010826	0.010573	0.010261	0.010276	0.027106
837	0.010276	0.011904	0.010826	0.010572	0.010263	0.010278	0.027036
838	0.010276	0.011902	0.010826	0.010571	0.010265	0.01028	0.026977
839	0.010276	0.011901	0.010826	0.010571	0.010265	0.010281	0.026909
840	0.010276	0.011902	0.010825	0.010571	0.010264	0.010282	0.026855
841	0.010276	0.011903	0.010825	0.010572	0.010262	0.010282	0.026795
842	0.010277	0.011901	0.010825	0.010573	0.010264	0.010282	0.026731
843	0.010277	0.0119	0.010826	0.010571	0.010264	0.010278	0.026682
844	0.010278	0.011899	0.010826	0.01057	0.010263	0.010278	0.026629
845	0.010279	0.011899	0.010826	0.01057	0.010262	0.010276	0.026572
846	0.010279	0.011897	0.010826	0.010572	0.010261	0.010276	0.026511
847	0.010278	0.011897	0.010825	0.010572	0.010262	0.010277	0.026449
848	0.010279	0.011896	0.010825	0.010572	0.010262	0.010278	0.026381
849	0.010279	0.011896	0.010824	0.010573	0.010262	0.010279	0.026325
850	0.010278	0.011895	0.010824	0.010574	0.010262	0.010282	0.026264
851	0.010277	0.011894	0.010825	0.010576	0.010263	0.010282	0.026211
852	0.010276	0.011893	0.010825	0.010576	0.010264	0.010282	0.026153
853	0.010276	0.011893	0.010824	0.010575	0.010265	0.010283	0.026086
854	0.010273	0.011893	0.010824	0.010575	0.010266	0.010283	0.026023
855	0.010273	0.011894	0.010825	0.010574	0.010266	0.010283	0.025959
856	0.010272	0.011892	0.010825	0.010575	0.010265	0.010283	0.025894
857	0.010273	0.011892	0.010825	0.010576	0.010265	0.010282	0.025833
858	0.010274	0.011891	0.010824	0.010575	0.010265	0.010281	0.025772
859	0.010273	0.01189	0.010824	0.010574	0.010265	0.01028	0.02571
860	0.010274	0.011889	0.010824	0.010574	0.010266	0.010281	0.025649
861	0.010274	0.011887	0.010824	0.010574	0.010266	0.010279	0.025582
862	0.010274	0.011885	0.010824	0.010575	0.010266	0.010277	0.025523
863	0.010275	0.011885	0.010824	0.010575	0.010265	0.010276	0.025457
864	0.010274	0.011885	0.010825	0.010573	0.010265	0.010275	0.0254
865	0.010275	0.011884	0.010824	0.010572	0.010264	0.010274	0.02535
866	0.010274	0.011883	0.010824	0.010573	0.010265	0.010272	0.025297
867	0.010273	0.011882	0.010824	0.010573	0.010264	0.010272	0.025235
868	0.010275	0.011881	0.010824	0.010571	0.010264	0.01027	0.025183
869	0.010275	0.01188	0.010825	0.010572	0.010264	0.010269	0.025114
870	0.010275	0.011879	0.010825	0.010571	0.010264	0.010269	0.025049
871	0.010275	0.011877	0.010826	0.01057	0.010265	0.010267	0.024994
872	0.010274	0.011876	0.010825	0.01057	0.010262	0.010267	0.024936
873	0.010273	0.011875	0.010824	0.010569	0.010262	0.010267	0.024887
874	0.010272	0.011874	0.010823	0.010568	0.010264	0.010267	0.024822
875	0.010275	0.011873	0.010824	0.010569	0.010264	0.010267	0.024767
876	0.010275	0.011873	0.010825	0.010569	0.010266	0.010265	0.024707
877	0.010275	0.011872	0.010825	0.010568	0.010266	0.010265	0.024655
878	0.010273	0.01187	0.010824	0.010569	0.010265	0.010264	0.02459
879	0.010273	0.011869	0.010823	0.010569	0.010264	0.010263	0.024543
880	0.010273	0.011868	0.010822	0.010568	0.010263	0.010264	0.0245
881	0.010275	0.011866	0.010823	0.010569	0.01026	0.010264	0.024447
882	0.010274	0.011865	0.010823	0.010568	0.010261	0.010263	0.024397
883	0.010273	0.011865	0.010821	0.010569	0.010259	0.010263	0.024356
884	0.010275	0.011865	0.010821	0.01057	0.010258	0.010263	0.0243
885	0.010274	0.011863	0.01082	0.010569	0.01026	0.010263	0.024243
886	0.010273	0.011864	0.010819	0.01057	0.010259	0.010264	0.024186
887	0.010274	0.011862	0.010819	0.010568	0.01026	0.010264	0.024135
888	0.010273	0.011861	0.010819	0.010567	0.010259	0.010267	0.024087
889	0.010273	0.011861	0.010819	0.010566	0.010259	0.010268	0.024035
890	0.010274	0.01186	0.01082	0.010567	0.010259	0.010263	0.023987
891	0.010274	0.011859	0.010821	0.010568	0.01026	0.010266	0.02394
892	0.010275	0.011858	0.010821	0.010567	0.01026	0.010264	0.023893
893	0.010273	0.011858	0.010821	0.010568	0.010259	0.010265	0.023838
894	0.010272	0.011857	0.010821	0.010567	0.010259	0.010264	0.023783
895	0.010273	0.011856	0.010822	0.010568	0.010259	0.010265	0.023738
896	0.010273	0.011856	0.01082	0.010567	0.010257	0.010263	0.023693
897	0.010273	0.011855	0.01082	0.010565	0.010259	0.010264	0.023646
898	0.010274	0.011854	0.01082	0.010565	0.010259	0.010263	0.023602
899	0.010273	0.011852	0.01082	0.010565	0.010258	0.010261	0.023546
900	0.010272	0.011852	0.010821	0.010564	0.010257	0.010263	0.023491
901	0.010273	0.011851	0.01082	0.010564	0.010256	0.010266	0.023438
902	0.010273	0.01185	0.010819	0.010565	0.010256	0.010267	0.023384
903	0.010272	0.011849	0.01082	0.010565	0.010255	0.010267	0.023341
904	0.010273	0.011848	0.01082	0.010565	0.010256	0.010266	0.023283
905	0.010272	0.011849	0.010821	0.010566	0.010257	0.010267	0.023239
906	0.010273	0.011847	0.010822	0.010565	0.010257	0.010268	0.02318
907	0.010271	0.011846	0.010822	0.010566	0.010259	0.010269	0.023133
908	0.010271	0.011844	0.010822	0.010564	0.010257	0.010269	0.023079
909	0.010271	0.011843	0.010822	0.010564	0.010258	0.01027	0.023019
910	0.010271	0.011842	0.010823	0.010564	0.010256	0.010268	0.022968
911	0.010271	0.011841	0.010823	0.010564	0.010257	0.010269	0.022912
912	0.010271	0.011841	0.010823	0.010564	0.010258	0.010266	0.022857
913	0.010271	0.01184	0.010821	0.010564	0.010256	0.010266	0.022804
914	0.01027	0.011839	0.010821	0.010564	0.010257	0.010266	0.022766
915	0.01027	0.011838	0.01082	0.010564	0.010257	0.010268	0.022717
916	0.01027	0.011836	0.010819	0.010565	0.010257	0.010268	0.022667
917	0.010272	0.011835	0.010819	0.010564	0.010257	0.010267	0.022618
918	0.010272	0.011835	0.01082	0.010565	0.010257	0.010265	0.022565
919	0.010271	0.011834	0.010819	0.010565	0.010258	0.010267	0.022503
920	0.010271	0.011834	0.010818	0.010564	0.010257	0.010265	0.022458
921	0.01027	0.011832	0.010819	0.010565	0.010256	0.010265	0.022411
922	0.010269	0.011832	0.01082	0.010565	0.010255	0.010265	0.022362
923	0.01027	0.01183	0.010818	0.010564	0.010256	0.010267	0.02231
924	0.010271	0.01183	0.010818	0.010564	0.010257	0.010266	0.022266
925	0.010269	0.011829	0.010818	0.010565	0.010256	0.010268	0.022216
926	0.010268	0.011829	0.010818	0.010565	0.010256	0.010265	0.022163
927	0.010269	0.011829	0.010817	0.010565	0.010255	0.010267	0.02211
928	0.010269	0.011828	0.010818	0.010564	0.010255	0.010267	0.022058
929	0.010269	0.011827	0.010818	0.010564	0.010255	0.010266	0.022011
930	0.01027	0.011825	0.010818	0.010565	0.010256	0.010266	0.021963
931	0.010269	0.011825	0.010818	0.010564	0.010257	0.010266	0.021923
932	0.010269	0.011825	0.010819	0.010565	0.010257	0.010267	0.02188
933	0.010268	0.011825	0.010819	0.010565	0.01026	0.010264	0.021826
934	0.010269	0.011823	0.010819	0.010565	0.010261	0.010262	0.021791
935	0.010269	0.011823	0.010821	0.010566	0.010259	0.010263	0.02175
936	0.010268	0.011821	0.010821	0.010566	0.010258	0.010262	0.021714
937	0.010269	0.011821	0.01082	0.010565	0.010257	0.010258	0.021666
938	0.010269	0.011821	0.01082	0.010566	0.010258	0.01026	0.021619
939	0.010269	0.01182	0.01082	0.010565	0.010258	0.01026	0.021572
940	0.010268	0.011818	0.01082	0.010565	0.010256	0.010259	0.021527
941	0.010268	0.011817	0.01082	0.010565	0.010256	0.01026	0.021482
942	0.01027	0.011816	0.01082	0.010565	0.010256	0.01026	0.021439
943	0.010269	0.011816	0.010819	0.010564	0.010257	0.010262	0.021397
944	0.010269	0.011815	0.010819	0.010565	0.010258	0.010261	0.02135
945	0.010268	0.011814	0.010818	0.010565	0.010259	0.010261	0.0213
946	0.010269	0.011814	0.010818	0.010566	0.010258	0.010263	0.021256
947	0.010269	0.011813	0.010818	0.010565	0.010257	0.010263	0.021214
948	0.01027	0.011813	0.010818	0.010564	0.010255	0.010263	0.021176
949	0.010269	0.011812	0.010818	0.010564	0.010257	0.010263	0.021135
950	0.010269	0.011812	0.010818	0.010564	0.010259	0.010262	0.021093
951	0.01027	0.011812	0.010818	0.010564	0.01026	0.010262	0.021057
952	0.010271	0.011811	0.010818	0.010563	0.010259	0.010262	0.021012
953	0.01027	0.011812	0.010818	0.010562	0.010259	0.010264	0.02097
954	0.01027	0.011812	0.010817	0.010562	0.010258	0.010265	0.020928
955	0.01027	0.011811	0.010817	0.010563	0.010257	0.010265	0.02089
956	0.010271	0.011811	0.010818	0.010563	0.010256	0.010265	0.020845
957	0.010272	0.011809	0.010817	0.010565	0.010256	0.010265	0.0208
958	0.010273	0.011808	0.010816	0.010564	0.010255	0.010263	0.020758
959	0.010271	0.011808	0.010816	0.010565	0.010257	0.010262	0.02071
960	0.01027	0.011808	0.010816	0.010564	0.010256	0.010262	0.020667
961	0.010271	0.011808	0.010816	0.010563	0.010253	0.010263	0.020623
962	0.010272	0.011806	0.010817	0.010561	0.010254	0.010262	0.020579
963	0.010272	0.011806	0.010817	0.010561	0.010254	0.010264	0.020533
964	0.010272	0.011806	0.010818	0.010563	0.010256	0.010265	0.020491
965	0.010272	0.011807	0.010819	0.010562	0.010254	0.010266	0.020457
966	0.01027	0.011808	0.010819	0.010564	0.010255	0.010266	0.020416
967	0.01027	0.011806	0.010818	0.010565	0.010254	0.010268	0.020374
968	0.010271	0.011806	0.010819	0.010565	0.010253	0.010267	0.020341
969	0.010271	0.011805	0.010818	0.010565	0.010254	0.010266	0.020297
970	0.01027	0.011803	0.010817	0.010567	0.010253	0.010266	0.020253
971	0.010271	0.011803	0.010817	0.010566	0.010253	0.010265	0.020211
972	0.010269	0.011803	0.010817	0.010566	0.010254	0.010265	0.020172
973	0.010269	0.011803	0.010817	0.010566	0.010253	0.010265	0.020136
974	0.010266	0.011803	0.010817	0.010565	0.010255	0.010266	0.020103
975	0.010267	0.011803	0.010817	0.010565	0.010256	0.010266	0.020066
976	0.010266	0.011802	0.010815	0.010566	0.010256	0.010265	0.02003
977	0.010266	0.011802	0.010814	0.010566	0.010256	0.010265	0.019981
978	0.010268	0.011802	0.010814	0.010565	0.010255	0.010264	0.019941
979	0.010267	0.011801	0.010815	0.010564	0.010255	0.010265	0.019908
980	0.010266	0.011802	0.010816	0.010563	0.010253	0.010265	0.019864
981	0.010266	0.011801	0.010816	0.010564	0.010251	0.010266	0.019832
982	0.010266	0.011799	0.010815	0.010563	0.010254	0.010267	0.01979
983	0.010265	0.011799	0.010815	0.010564	0.010255	0.010267	0.019749
984	0.010266	0.011798	0.010816	0.010562	0.010256	0.010267	0.019707
985	0.010264	0.011797	0.010816	0.010562	0.010256	0.010268	0.019669
986	0.010264	0.011797	0.010817	0.010564	0.010258	0.010267	0.019632
987	0.010263	0.011798	0.010815	0.010564	0.010256	0.010267	0.019599
988	0.010262	0.011798	0.010815	0.010563	0.010257	0.010268	0.019561
989	0.010262	0.011798	0.010815	0.010565	0.010257	0.010269	0.019532
990	0.010262	0.011798	0.010815	0.010563	0.010256	0.010269	0.019492
991	0.010262	0.011798	0.010814	0.010563	0.010258	0.010268	0.019456
992	0.010263	0.011797	0.010813	0.010563	0.01026	0.010268	0.01943
993	0.010263	0.011796	0.010813	0.010563	0.010259	0.010268	0.01939
994	0.010264	0.011797	0.010813	0.010563	0.010261	0.010267	0.019355
995	0.010264	0.011797	0.010814	0.010564	0.01026	0.010267	0.019322
996	0.010265	0.011797	0.010814	0.010564	0.01026	0.010267	0.019285
997	0.010266	0.011797	0.010814	0.010565	0.010258	0.010267	0.019252
998	0.010264	0.011796	0.010813	0.010565	0.010258	0.010268	0.019211
999	0.010265	0.011794	0.010815	0.010564	0.010258	0.010267	0.019177
1000	0.010265	0.011795	0.010815	0.010563	0.010258	0.010267	0.019134
	0.010262						
	0.010261						
	0.010261						
	0.01026						
	0.01026						
	0.010262						
	0.010265						
	0.010265						
	0.010263						
	0.010263						
	0.010262						
	0.010262						
	0.010265						
	0.010264						
	0.010264						
	0.010264						
	0.010265						
	0.010265						
	0.010263						
	0.010265						
	0.010264						
	0.010264						
	0.010264						
	0.010264						
	0.010263						
	0.010263						
	0.010263						
	0.010262						
	0.010262						
	0.010261						
	0.01026						
	0.01026						
	0.01026						
	0.010261						
	0.010262						
	0.010261						
	0.01026						
	0.010261						
	0.010262						
	0.010261						
	0.01026						
	0.010261						
	0.010262						
	0.010262						
	0.010262						
	0.010263						
	0.010261						
	0.010262						
	0.010262						
	0.010263						
	0.010262						
	0.010262						
	0.010261						
	0.010262						
	0.010261						
	0.010261						
	0.01026						
	0.01026						
	0.010262						
	0.010263						
	0.010262						
	0.010262						
	0.010262						
	0.010261						
	0.010259						
	0.010259						
	0.010259						
	0.010259						
	0.010259						
	0.010259						
	0.010257						
	0.010258						
	0.010257						
	0.01026						
	0.01026						
	0.010262						
	0.010262						
	0.010262						
	0.010262						
	0.010262						
	0.010262						
	0.010262						
	0.010262						
	0.01026						
	0.01026						
	0.010261						
	0.010263						
	0.010261						
	0.010261						
	0.010264						
	0.010263						
	0.010263						
	0.010263						
	0.010263						
	0.010262						
	0.010262						
	0.010261						
	0.01026						
	0.01026						
	0.010261						
	0.010261						
	0.010264						
	0.010263						
	0.010262						
	0.010262						
	0.01026						
	0.01026						
	0.01026						
	0.010261						
	0.010262						
	0.010261						
	0.01026						
	0.01026						
	0.01026						
	0.010261						
	0.01026						
	0.01026						
	0.01026						
	0.01026						
	0.010259						
	0.01026						
	0.01026						
	0.010259						
	0.010258						
	0.010258						
	0.010258						
	0.010258						
	0.010259						
	0.010259						
	0.010259						
	0.01026						
	0.010259						
	0.010258						
	0.010258						
	0.010259						
	0.010259						
	0.01026						
	0.010261						
	0.01026						
	0.010261						
	0.010261						
	0.010261						
	0.010259						
	0.010262						
	0.010262						
	0.010262						
	0.01026						
	0.010261						
	0.01026						
	0.010262						
	0.010261						
	0.010262						
	0.010261						
	0.01026						
	0.010261						
	0.010259						
	0.010259						
	0.010257						
	0.010258						
	0.010258						
	0.010259						
	0.010258						
	0.010257						
	0.010258						
	0.010257						
	0.010255						
	0.010256						
	0.010257						
	0.010256						
	0.010255						
	0.010255						
	0.010255						
	0.010254						
	0.010254						
	0.010256						
	0.010257						
	0.010257						
	0.010258						
	0.010258						
	0.010258						
	0.010258						
	0.010259						
	0.010258						
	0.010258						
	0.010257						
	0.010257						
	0.010255						
	0.010255						
	0.010256						
	0.010256						
	0.010255						
	0.010256						
	0.010255						
	0.010255						
	0.010255						
	0.010255						
	0.010254						
	0.010253						
	0.010252						
	0.010251						
	0.010252						
	0.010253						
	0.010252						
	0.010252						
	0.010251						
	0.010253						
	0.010252						
	0.010251						
	0.01025						
	0.010251						
	0.010248						
	0.010247						
	0.010247						
	0.010247						
	0.010248						
	0.010247						
	0.010247						
	0.010245						
	0.010247						
	0.010248						
	0.01025						
	0.01025						
	0.010251						
	0.01025						
	0.01025						
	0.010251						
	0.010249						
	0.010249						
	0.01025						
	0.010249						
	0.01025						
	0.01025						
	0.010249						
	0.010248						
	0.010249						
	0.010249						
	0.010248						
	0.010249						
	0.010247						
	0.010249						
	0.010249						
	0.010248						
	0.010248						
	0.010247						
	0.010249						
	0.01025						
	0.01025						
	0.01025						
	0.010249						
	0.010248						
	0.010248						
	0.010248						
	0.010247						
	0.010247						
	0.010246						
	0.010245						
	0.010245						
	0.010245						
	0.010245						
	0.010245						
	0.010245						
	0.010243						
	0.010244						
	0.010245						
	0.010244						
	0.010244						
	0.010246						
	0.010245						
	0.010246						
	0.010245						
	0.010244						
	0.010245						
	0.010245						
	0.010244						
	0.010245						
	0.010244						
	0.010246						
	0.010246						
	0.010244						
	0.010243						
	0.010244						
	0.010244						
	0.010245						
	0.010246						
	0.010246						
	0.010247						
	0.010246						
	0.010245						
	0.010246						
	0.010245						
	0.010246						
	0.010246						
	0.010247						
	0.010247						
	0.010247						
	0.010245						
	0.010245						
	0.010245						
	0.010245						
	0.010244						
	0.010243						
	0.010243						
	0.010243						
	0.010244						
	0.010243						
	0.010244						
	0.010244						
	0.010246						
	0.010248						
	0.010247						
	0.010245						
	0.010245						
	0.010245						
	0.010242						
	0.010242						
	0.010242						
	0.010242						
	0.010242						
	0.01024						
	0.010238						
	0.010238						
	0.01024						
	0.010241						
	0.01024						
	0.010239						
	0.01024						
	0.010242						
	0.010241						
	0.010241						
	0.010241						
	0.01024						
	0.01024						
	0.010241						
	0.010242						
	0.010243						
	0.010244						
	0.010244						
	0.010241						
	0.010242						
	0.010241						
	0.010241						
	0.01024						
	0.01024						
	0.010241						
	0.01024						
	0.010241						
	0.01024						
	0.010242						
	0.010243						
	0.010243						
	0.010244						
	0.010243						
	0.010245						
	0.010245						
	0.010245						
	0.010244						
	0.010244						
	0.010244						
	0.010244						
	0.010244						
	0.010244						
	0.010242						
	0.010243						
	0.010242						
	0.010241						
	0.010243						
	0.010242						
	0.010243						
	0.010243						
	0.010241						
	0.010241						
	0.010242						
	0.010241						
	0.010244						
	0.010244						
	0.010244						
	0.010243						
	0.010242						
	0.010245						
	0.010244						
	0.010243						
	0.010243						
	0.010241						
	0.010242						
	0.010243						
	0.010243						
	0.010242						
	0.010242						
	0.010243						
	0.010243						
	0.01024						
	0.010242						
	0.010244						
	0.010245						
	0.010243						
	0.010243						
	0.010245						
	0.010244						
	0.010245						
	0.010245						
	0.010246						
	0.010244						
	0.010243						
	0.010243						
	0.010243						
	0.010242						
	0.010242						
	0.010243						
	0.010242						
	0.010242						
	0.010241						
	0.010241						
	0.01024						
	0.010242						
	0.010242						
	0.010242						
	0.010241						
	0.010243						
	0.010243						
	0.010242						
	0.01024						
	0.010239						
	0.010237						
	0.010237						
	0.01024						
	0.010241						
	0.010244						
	0.010245						
	0.010245						
	0.010245						
	0.010245						
	0.010246						
	0.010246						
	0.010244						
	0.010244						
	0.010242						
	0.010241						
	0.010241						
	0.010241						
	0.010241						
	0.010242						
	0.010241						
	0.01024						
	0.01024						
	0.01024						
	0.010238						
	0.010237						
	0.010237						
	0.010238						
	0.01024						
	0.01024						
	0.010239						
	0.010238						
	0.010239						
	0.010239						
	0.010239						
	0.010238						
	0.010239						
	0.010238						
	0.010239						
	0.01024						
	0.010238						
	0.010237						
	0.010238						
	0.010237						
	0.010237						
	0.010238						
	0.010238						
	0.010238						
	0.010238						
	0.010236						
	0.010235						
	0.010237						
	0.010237						
	0.010236						
	0.010235						
	0.010236						
	0.010237						
	0.010238						
	0.010238						
	0.010239						
	0.010238						
	0.01024						
	0.010243						
	0.01024						
	0.010239						
	0.010238						
	0.010238						
	0.010241						
	0.010239						
	0.010238						
	0.010238						
	0.010236						
	0.010237						
	0.010237						
	0.010235						
	0.010235						
	0.010235						
	0.010236						
	0.010234						
	0.010233						
	0.010233						
	0.010232						
	0.010231						
	0.010233						
	0.010233						
	0.010234						
	0.010233						
	0.010234						
	0.010236						
	0.010235						
	0.010236						
	0.010235						
	0.010236						
	0.010236						
	0.010237						
	0.010237						
	0.010238						
	0.010237						
	0.010238						
	0.010239						
	0.010238						
	0.010237						
	0.010237						
	0.010237						
	0.010236						
	0.010238						
	0.010239						
	0.010238						
	0.010237						
	0.010235						
	0.010235						
	0.010235						
	0.010236						
	0.010234						
	0.010237						
	0.010237						
	0.010235						
	0.010233						
	0.010235						
	0.010237						
	0.010237						
	0.010237						
	0.010237						
	0.010239						
	0.010239						
	0.010242						
	0.010241						
	0.010239						
	0.01024						
	0.010239						
	0.010239						
	0.010238						
	0.010236						
	0.010236						
	0.010238						
	0.010237						
	0.010238						
	0.010237						
	0.010237						
	0.010237						
	0.010238						
	0.010237						
	0.010237						
	0.010238						
	0.010238						
	0.010238						
	0.010238						
	0.010237						
	0.010237						
	0.010237						
	0.010238						
	0.010238						
	0.010238						
	0.010237						
	0.010236						
	0.010237						
	0.010236						
	0.010236						
	0.010236						
	0.010237						
	0.010235						
	0.010235						
	0.010235						
	0.010235						
	0.010235						
	0.010235						
	0.010235						
	0.010235						
	0.010236						
	0.010237						
	0.010235						
	0.010235						
	0.010235						
	0.010234						
	0.010234						
	0.010233						
	0.010234						
	0.010237						
	0.010237						
	0.010235						
	0.010235						
	0.010235						
	0.010236						
	0.010236						
	0.010236						
	0.010237						
	0.010238						
	0.010238						
	0.010239						
	0.010238						
	0.010237						
	0.010236						
	0.010235						
	0.010235						
	0.010236						
	0.010236						
	0.010236						
	0.010235						
	0.010234						
	0.010233						
	0.010234						
	0.010234						
	0.010234						
	0.010235						
	0.010236						
	0.010237						
	0.010235						
	0.010236						
	0.010238						
	0.010238						
	0.010238						
	0.010237						
	0.010236						
	0.010237						
	0.010238						
	0.010237						
	0.010238						
	0.010238						
	0.010238						
	0.010237						
	0.010237						
	0.010237						
	0.010235						
	0.010234						
	0.010235						
	0.010235						
	0.010234						
	0.010233						
	0.010233						
	0.010235						
	0.010234						
	0.010235						
	0.010234						
	0.010235						
	0.010234						
	0.010234						
	0.010234						
	0.010233						
	0.010231						
	0.010231						
	0.010231						
	0.01023						
	0.010231						
	0.010232						
	0.010233						
	0.010234						
	0.010235						
	0.010236						
	0.010235						
